reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,1252.10,18,Extinction,0.0481
false,2087.34,27,Corruption,0.0747
true,60.95,2,Extinction,0.0221
true,1187.11,18,Extinction,0.0481
true,1242.62,15,Extinction,0.0416
true,71.53,2,Extinction,0.0221
false,2104.49,28,Corruption,0.0784
false,2028.93,27,TCS_Human,0.0747
false,2014.03,28,TCS_Human,0.0784
true,910.55,14,Extinction,0.0396
true,1179.11,15,Extinction,0.0416
true,726.91,10,Extinction,0.0326
false,2050.25,28,Corruption,0.0784
false,2049.70,30,Corruption,0.0864
false,2080.08,31,TCS_Human,0.0908
false,2037.05,29,TCS_Human,0.0823
false,2025.14,29,Corruption,0.0823
false,2048.03,29,Corruption,0.0823
true,867.09,13,Extinction,0.0377
true,1512.15,21,Extinction,0.0557
true,1159.38,18,Extinction,0.0481
false,2022.13,24,TCS_AI,0.0645
false,2023.21,27,Corruption,0.0747
false,2034.85,28,TCS_Human,0.0784
true,304.36,5,Extinction,0.0255
true,458.36,6,Extinction,0.0268
false,2024.65,27,Corruption,0.0747
true,1500.57,23,Extinction,0.0614
false,2097.62,31,Corruption,0.0908
false,2025.40,26,Corruption,0.0711
false,2051.02,27,TCS_Human,0.0747
false,2006.04,29,Corruption,0.0823
true,1886.16,26,Extinction,0.0711
false,2030.46,25,Corruption,0.0677
false,2064.74,29,Corruption,0.0823
false,2034.73,29,TCS_Human,0.0823
true,1629.17,25,Extinction,0.0677
false,2049.34,29,TCS_Human,0.0823
true,610.60,9,Extinction,0.0310
false,2029.16,27,TCS_Human,0.0747
false,2023.86,29,Corruption,0.0823
false,2051.22,26,TCS_Human,0.0711
false,2013.19,30,Corruption,0.0864
false,2020.64,27,TCS_Human,0.0747
true,750.58,11,Extinction,0.0342
false,2045.37,26,Corruption,0.0711
true,1874.72,29,Extinction,0.0823
false,2074.41,26,Corruption,0.0711
true,1059.20,16,Extinction,0.0437
true,1758.54,26,Extinction,0.0711
false,2109.46,26,Corruption,0.0711
false,2073.81,30,Corruption,0.0864
false,2002.85,26,TCS_Human,0.0711
true,1888.29,26,Extinction,0.0711
true,1583.93,22,Extinction,0.0585
false,2070.76,28,Corruption,0.0784
true,100.23,3,Extinction,0.0232
true,548.91,8,Extinction,0.0295
false,2054.25,27,Corruption,0.0747
true,378.19,8,Extinction,0.0295
true,1058.12,15,Extinction,0.0416
false,2015.36,27,Corruption,0.0747
true,1604.24,22,Extinction,0.0585
false,2046.72,27,Corruption,0.0747
true,1194.60,17,Extinction,0.0458
false,2096.15,28,Corruption,0.0784
false,2002.63,24,TCS_Human,0.0645
false,2118.24,25,TCS_Human,0.0677
true,1646.05,24,Extinction,0.0645
true,1939.90,30,Extinction,0.0864
true,1956.23,28,Extinction,0.0784
true,1036.31,16,Extinction,0.0437
true,1175.25,15,Extinction,0.0416
false,2077.58,26,TCS_Human,0.0711
false,2072.40,31,Corruption,0.0908
false,2034.80,28,TCS_Human,0.0784
false,2080.57,28,Corruption,0.0784
false,2072.66,28,Corruption,0.0784
true,1132.87,16,Extinction,0.0437
false,2084.42,26,Corruption,0.0711
false,2054.80,28,TCS_Human,0.0784
false,2022.62,24,TCS_Human,0.0645
true,1313.03,18,Extinction,0.0481
true,1628.58,22,Extinction,0.0585
true,594.12,8,Extinction,0.0295
true,1827.63,28,Extinction,0.0784
false,2011.81,28,Corruption,0.0784
false,2007.64,29,Corruption,0.0823
false,2002.67,26,Corruption,0.0711
false,2013.98,28,TCS_Human,0.0784
true,1827.11,27,Extinction,0.0747
false,2043.31,25,TCS_Human,0.0677
true,1832.57,25,Extinction,0.0677
false,2010.92,28,TCS_Human,0.0784
true,250.77,4,Extinction,0.0243
false,2059.16,29,TCS_Human,0.0823
true,1580.60,22,Extinction,0.0585
false,2093.82,27,Corruption,0.0747
true,587.65,9,Extinction,0.0310
false,2045.02,28,TCS_Human,0.0784
true,612.03,9,Extinction,0.0310
false,2034.52,28,Corruption,0.0784
false,2038.99,25,Corruption,0.0677
false,2019.92,27,TCS_Human,0.0747
true,1722.62,23,Extinction,0.0614
false,2076.70,28,TCS_Human,0.0784
false,2109.86,29,Corruption,0.0823
true,119.19,2,Extinction,0.0221
true,939.96,14,Extinction,0.0396
false,2001.54,28,TCS_Human,0.0784
false,2003.78,26,TCS_Human,0.0711
false,2092.32,29,Corruption,0.0823
true,691.75,9,Extinction,0.0310
true,1207.73,19,Extinction,0.0505
false,2007.69,26,Corruption,0.0711
false,2020.73,23,TCS_Human,0.0614
false,2021.17,25,TCS_Human,0.0677
false,2009.12,25,Corruption,0.0677
false,2043.47,28,Corruption,0.0784
false,2059.01,27,Corruption,0.0747
false,2043.38,27,TCS_Human,0.0747
false,2060.20,30,TCS_Human,0.0864
true,1445.97,19,Extinction,0.0505
false,2064.26,24,Corruption,0.0645
true,1045.47,15,Extinction,0.0416
true,1204.23,20,Extinction,0.0531
false,2022.79,27,Corruption,0.0747
false,2022.83,27,Corruption,0.0747
false,2019.36,29,Corruption,0.0823
false,2025.70,29,TCS_Human,0.0823
true,646.18,10,Extinction,0.0326
false,2049.88,29,TCS_AI,0.0823
false,2033.38,30,TCS_Human,0.0864
true,1097.86,14,Extinction,0.0396
true,1829.72,24,Extinction,0.0645
false,2020.05,26,Corruption,0.0711
false,2036.64,28,TCS_Human,0.0784
true,1842.69,22,Extinction,0.0585
false,2017.98,26,Corruption,0.0711
false,2087.50,28,Corruption,0.0784
false,2005.80,28,Corruption,0.0784
true,1163.51,15,Extinction,0.0416
false,2022.99,23,Corruption,0.0614
true,986.80,17,Extinction,0.0458
false,2015.35,27,Corruption,0.0747
false,2053.27,27,TCS_Human,0.0747
false,2023.41,25,TCS_AI,0.0677
true,1640.87,22,Extinction,0.0585
false,2025.41,27,TCS_AI,0.0747
false,2002.02,29,TCS_AI,0.0823
false,2022.41,25,TCS_Human,0.0677
false,2044.61,28,Corruption,0.0784
true,1570.26,23,Extinction,0.0614
true,1170.61,18,Extinction,0.0481
true,903.92,13,Extinction,0.0377
false,2030.27,25,TCS_Human,0.0677
false,2007.69,26,TCS_Human,0.0711
true,1720.51,23,Extinction,0.0614
true,1866.23,31,Extinction,0.0908
false,2002.28,28,TCS_Human,0.0784
false,2055.58,27,TCS_Human,0.0747
false,2045.73,29,Corruption,0.0823
false,2010.95,27,TCS_Human,0.0747
true,1950.18,25,Extinction,0.0677
true,455.98,6,Extinction,0.0268
true,1359.97,20,Extinction,0.0531
true,1531.17,18,Extinction,0.0481
true,504.40,8,Extinction,0.0295
true,1262.31,19,Extinction,0.0505
false,2050.07,27,TCS_Human,0.0747
true,679.26,8,Extinction,0.0295
false,2067.26,29,Corruption,0.0823
true,701.84,10,Extinction,0.0326
false,2069.18,29,TCS_Human,0.0823
true,1600.89,23,Extinction,0.0614
true,684.50,10,Extinction,0.0326
false,2100.41,25,Corruption,0.0677
false,2054.37,29,Corruption,0.0823
true,60.98,2,Extinction,0.0221
false,2006.10,27,TCS_Human,0.0747
false,2070.61,27,Corruption,0.0747
true,1380.74,19,Extinction,0.0505
false,2043.51,26,TCS_Human,0.0711
false,2011.46,28,Corruption,0.0784
true,1618.31,26,Extinction,0.0711
true,879.63,13,Extinction,0.0377
true,793.42,10,Extinction,0.0326
false,2030.88,27,TCS_Human,0.0747
false,2035.65,26,Corruption,0.0711
false,2030.02,28,TCS_Human,0.0784
true,1781.48,22,Extinction,0.0585
false,2078.13,28,TCS_Human,0.0784
false,2039.63,27,Corruption,0.0747
false,2007.52,27,Corruption,0.0747
false,2072.39,27,Corruption,0.0747
false,2064.67,29,TCS_Human,0.0823
false,2051.11,28,TCS_Human,0.0784
true,602.53,9,Extinction,0.0310
false,2012.74,30,Corruption,0.0864
false,2011.43,25,Corruption,0.0677
false,2052.41,27,TCS_Human,0.0747
true,933.41,17,Extinction,0.0458
true,1089.98,17,Extinction,0.0458
false,2020.98,33,Corruption,0.1001
true,1349.11,18,Extinction,0.0481
false,2016.57,25,Corruption,0.0677
false,2009.78,29,Corruption,0.0823
false,2058.26,25,TCS_Human,0.0677
false,2057.26,29,TCS_Human,0.0823
false,2065.37,28,Corruption,0.0784
true,1689.71,27,Extinction,0.0747
false,2056.75,28,TCS_Human,0.0784
true,1879.39,29,Extinction,0.0823
false,2067.79,28,Corruption,0.0784
false,2054.73,27,Corruption,0.0747
false,2053.18,31,TCS_AI,0.0908
false,2087.28,26,Corruption,0.0711
true,1856.22,25,Extinction,0.0677
false,2014.53,26,TCS_Human,0.0711
false,2034.78,28,TCS_Human,0.0784
true,1407.63,24,Extinction,0.0645
true,1580.37,24,Extinction,0.0645
false,2007.58,26,TCS_Human,0.0711
true,1965.92,30,Extinction,0.0864
false,2059.56,27,TCS_Human,0.0747
false,2096.58,25,TCS_Human,0.0677
false,2028.67,24,Corruption,0.0645
false,2083.52,26,TCS_Human,0.0711
false,2007.75,27,Corruption,0.0747
false,2063.17,27,TCS_Human,0.0747
false,2020.20,28,Corruption,0.0784
false,2046.93,28,TCS_Human,0.0784
false,2061.79,28,Corruption,0.0784
false,2029.80,27,Corruption,0.0747
true,1701.36,24,Extinction,0.0645
true,730.27,12,Extinction,0.0359
true,1022.47,13,Extinction,0.0377
false,2004.43,28,TCS_AI,0.0784
true,1843.53,23,Extinction,0.0614
false,2007.87,25,Corruption,0.0677
true,1186.81,20,Extinction,0.0531
true,1584.71,24,Extinction,0.0645
false,2021.21,25,Corruption,0.0677
false,2012.85,27,Corruption,0.0747
false,2044.35,26,Corruption,0.0711
true,847.48,13,Extinction,0.0377
true,662.68,12,Extinction,0.0359
true,1373.89,21,Extinction,0.0557
true,1964.06,27,Extinction,0.0747
false,2042.08,27,TCS_Human,0.0747
true,641.86,10,Extinction,0.0326
false,2020.01,26,TCS_Human,0.0711
true,1804.14,26,Extinction,0.0711
false,2010.35,28,TCS_Human,0.0784
false,2075.24,28,Corruption,0.0784
true,726.63,12,Extinction,0.0359
false,2079.36,26,TCS_Human,0.0711
true,1734.99,23,Extinction,0.0614
false,2034.36,28,Corruption,0.0784
false,2068.15,27,Corruption,0.0747
true,488.70,8,Extinction,0.0295
true,1441.41,21,Extinction,0.0557
true,1719.69,22,Extinction,0.0585
false,2104.48,29,TCS_Human,0.0823
true,1994.12,28,Extinction,0.0784
true,1647.67,23,Extinction,0.0614
false,2086.87,27,Corruption,0.0747
true,603.19,10,Extinction,0.0326
true,1783.54,22,Extinction,0.0585
false,2075.63,25,TCS_Human,0.0677
false,2075.19,25,Corruption,0.0677
false,2004.52,28,Corruption,0.0784
true,1912.89,28,Extinction,0.0784
false,2040.25,28,TCS_Human,0.0784
false,2017.44,26,TCS_Human,0.0711
false,2019.31,28,TCS_Human,0.0784
false,2027.37,25,TCS_Human,0.0677
false,2046.69,26,Corruption,0.0711
false,2025.72,22,Corruption,0.0585
false,2014.92,29,TCS_Human,0.0823
true,1412.53,22,Extinction,0.0585
false,2035.27,27,Corruption,0.0747
false,2021.30,27,TCS_AI,0.0747
false,2024.09,26,Corruption,0.0711
false,2005.11,27,Corruption,0.0747
false,2043.42,29,TCS_Human,0.0823
false,2035.46,24,TCS_Human,0.0645
true,227.61,4,Extinction,0.0243
false,2046.81,25,TCS_Human,0.0677
true,766.00,13,Extinction,0.0377
true,1505.84,22,Extinction,0.0585
false,2063.64,27,Corruption,0.0747
false,2069.09,28,TCS_Human,0.0784
false,2002.02,28,Corruption,0.0784
false,2007.15,25,TCS_Human,0.0677
false,2085.13,25,TCS_Human,0.0677
false,2086.68,32,Corruption,0.0953
false,2001.64,28,Corruption,0.0784
false,2107.08,26,TCS_Human,0.0711
false,2001.47,26,TCS_Human,0.0711
true,1653.13,24,Extinction,0.0645
false,2117.04,29,Corruption,0.0823
false,2059.41,25,Corruption,0.0677
false,2036.46,25,Corruption,0.0677
false,2006.40,23,TCS_Human,0.0614
false,2090.59,32,TCS_AI,0.0953
false,2105.34,28,TCS_Human,0.0784
false,2042.68,28,TCS_Human,0.0784
false,2079.50,31,TCS_Human,0.0908
true,1634.73,23,Extinction,0.0614
true,956.34,15,Extinction,0.0416
false,2024.76,30,Corruption,0.0864
true,315.13,7,Extinction,0.0281
true,844.12,13,Extinction,0.0377
true,1648.59,23,Extinction,0.0614
true,423.16,6,Extinction,0.0268
false,2002.68,25,Corruption,0.0677
true,546.81,8,Extinction,0.0295
false,2063.23,27,Corruption,0.0747
false,2037.76,27,Corruption,0.0747
false,2086.96,28,Corruption,0.0784
false,2047.30,24,TCS_Human,0.0645
false,2041.63,29,Corruption,0.0823
true,1505.46,20,Extinction,0.0531
true,1724.03,23,Extinction,0.0614
false,2001.34,26,Corruption,0.0711
false,2040.39,23,TCS_Human,0.0614
false,2058.20,29,TCS_Human,0.0823
false,2013.07,25,Corruption,0.0677
false,2031.98,26,TCS_Human,0.0711
false,2010.70,27,Corruption,0.0747
false,2009.30,29,Corruption,0.0823
false,2023.00,25,Corruption,0.0677
false,2035.60,28,Corruption,0.0784
false,2023.49,29,Corruption,0.0823
false,2012.24,28,TCS_Human,0.0784
true,555.41,8,Extinction,0.0295
false,2065.97,27,TCS_Human,0.0747
true,1161.42,16,Extinction,0.0437
true,1748.23,24,Extinction,0.0645
true,1815.26,24,Extinction,0.0645
false,2086.84,27,TCS_Human,0.0747
false,2013.30,27,TCS_Human,0.0747
true,572.50,9,Extinction,0.0310
true,551.60,8,Extinction,0.0295
false,2005.89,28,Corruption,0.0784
false,2071.07,28,TCS_Human,0.0784
true,1912.03,24,Extinction,0.0645
true,1604.28,20,Extinction,0.0531
false,2035.96,26,TCS_Human,0.0711
false,2041.50,26,Corruption,0.0711
true,1095.09,18,Extinction,0.0481
false,2066.64,27,TCS_Human,0.0747
true,1514.30,20,Extinction,0.0531
true,1556.25,19,Extinction,0.0505
false,2114.49,30,TCS_Human,0.0864
false,2056.28,28,Corruption,0.0784
false,2027.81,29,TCS_Human,0.0823
true,1808.46,25,Extinction,0.0677
false,2054.87,26,Corruption,0.0711
false,2088.65,30,Corruption,0.0864
true,1683.23,23,Extinction,0.0614
false,2012.84,24,Corruption,0.0645
false,2022.58,26,Corruption,0.0711
false,2061.57,29,TCS_Human,0.0823
false,2050.60,25,Corruption,0.0677
false,2089.40,25,Corruption,0.0677
true,1808.63,26,Extinction,0.0711
false,2032.32,25,Corruption,0.0677
false,2048.11,26,Corruption,0.0711
true,1721.58,21,Extinction,0.0557
false,2051.14,28,Corruption,0.0784
true,1718.56,25,Extinction,0.0677
false,2003.33,26,Corruption,0.0711
true,1346.96,19,Extinction,0.0505
true,834.08,12,Extinction,0.0359
false,2020.88,28,Corruption,0.0784
false,2100.01,28,Corruption,0.0784
true,941.29,12,Extinction,0.0359
false,2082.00,26,Corruption,0.0711
false,2038.65,28,TCS_Human,0.0784
false,2038.99,27,Corruption,0.0747
false,2018.60,27,TCS_Human,0.0747
true,692.23,10,Extinction,0.0326
true,169.04,3,Extinction,0.0232
true,1550.03,22,Extinction,0.0585
true,244.25,4,Extinction,0.0243
true,1888.00,29,Extinction,0.0823
true,1143.24,20,Extinction,0.0531
false,2010.34,29,TCS_Human,0.0823
true,229.84,4,Extinction,0.0243
false,2026.85,26,Corruption,0.0711
false,2042.13,30,TCS_Human,0.0864
false,2087.23,27,TCS_Human,0.0747
true,569.61,9,Extinction,0.0310
false,2086.82,27,Corruption,0.0747
false,2052.04,29,Corruption,0.0823
false,2035.60,27,TCS_Human,0.0747
true,680.41,10,Extinction,0.0326
true,1853.45,26,Extinction,0.0711
true,969.31,14,Extinction,0.0396
true,925.96,13,Extinction,0.0377
false,2034.84,27,Corruption,0.0747
true,1731.47,23,Extinction,0.0614
false,2035.45,29,Corruption,0.0823
false,2089.21,30,Corruption,0.0864
false,2073.51,27,TCS_AI,0.0747
false,2041.20,30,TCS_Human,0.0864
true,909.08,12,Extinction,0.0359
false,2053.48,25,Corruption,0.0677
false,2018.90,28,Corruption,0.0784
false,2066.83,30,TCS_AI,0.0864
false,2056.70,29,Corruption,0.0823
false,2052.56,25,Corruption,0.0677
false,2067.77,29,Corruption,0.0823
true,1116.56,16,Extinction,0.0437
false,2054.21,26,Corruption,0.0711
true,1132.26,16,Extinction,0.0437
false,2025.83,29,Corruption,0.0823
false,2028.58,26,Corruption,0.0711
true,1957.73,28,Extinction,0.0784
false,2021.21,29,Corruption,0.0823
true,1673.26,25,Extinction,0.0677
false,2077.46,28,Corruption,0.0784
true,1797.96,24,Extinction,0.0645
false,2048.83,28,Corruption,0.0784
false,2041.45,27,Corruption,0.0747
false,2057.88,28,Corruption,0.0784
false,2013.24,28,TCS_Human,0.0784
false,2050.81,30,Corruption,0.0864
true,1666.28,25,Extinction,0.0677
true,933.07,15,Extinction,0.0416
false,2061.13,27,Corruption,0.0747
false,2016.23,24,Corruption,0.0645
false,2009.11,25,Corruption,0.0677
false,2076.64,29,TCS_Human,0.0823
false,2014.47,26,TCS_Human,0.0711
true,1951.41,26,Extinction,0.0711
true,1013.25,14,Extinction,0.0396
false,2032.62,27,Corruption,0.0747
true,601.98,10,Extinction,0.0326
false,2047.80,25,TCS_Human,0.0677
true,613.24,9,Extinction,0.0310
true,1498.01,21,Extinction,0.0557
false,2013.99,26,TCS_Human,0.0711
false,2047.26,27,TCS_Human,0.0747
false,2002.12,24,Corruption,0.0645
false,2053.70,26,TCS_AI,0.0711
false,2048.46,26,Corruption,0.0711
true,681.47,10,Extinction,0.0326
true,1165.21,16,Extinction,0.0437
false,2064.76,27,Corruption,0.0747
false,2040.39,27,TCS_Human,0.0747
false,2026.07,29,Corruption,0.0823
true,1166.88,17,Extinction,0.0458
false,2087.74,26,Corruption,0.0711
false,2044.83,28,TCS_Human,0.0784
false,2018.58,24,Corruption,0.0645
false,2051.82,30,Corruption,0.0864
true,265.27,4,Extinction,0.0243
false,2010.42,28,TCS_Human,0.0784
false,2025.28,29,TCS_AI,0.0823
true,1555.43,23,Extinction,0.0614
true,871.70,11,Extinction,0.0342
false,2025.87,25,Corruption,0.0677
false,2013.20,26,TCS_Human,0.0711
false,2064.92,26,Corruption,0.0711
false,2074.43,26,Corruption,0.0711
false,2026.67,28,Corruption,0.0784
true,1945.85,26,Extinction,0.0711
false,2016.82,27,TCS_Human,0.0747
true,756.66,11,Extinction,0.0342
true,1157.53,19,Extinction,0.0505
false,2019.12,29,TCS_Human,0.0823
false,2037.34,29,Corruption,0.0823
false,2068.64,31,TCS_Human,0.0908
false,2015.98,27,TCS_Human,0.0747
true,995.93,15,Extinction,0.0416
true,927.35,12,Extinction,0.0359
true,845.23,13,Extinction,0.0377
true,1519.51,20,Extinction,0.0531
true,1125.91,16,Extinction,0.0437
false,2037.66,27,TCS_Human,0.0747
true,830.63,13,Extinction,0.0377
true,446.49,7,Extinction,0.0281
true,1124.70,17,Extinction,0.0458
false,2014.75,26,Corruption,0.0711
true,1467.31,21,Extinction,0.0557
true,210.31,4,Extinction,0.0243
false,2093.40,27,Corruption,0.0747
false,2006.43,26,Corruption,0.0711
true,567.48,8,Extinction,0.0295
true,130.51,2,Extinction,0.0221
true,1857.87,28,Extinction,0.0784
true,1642.77,25,Extinction,0.0677
false,2116.63,28,Corruption,0.0784
false,2014.83,30,TCS_Human,0.0864
false,2009.77,28,Corruption,0.0784
true,1178.62,18,Extinction,0.0481
false,2066.07,26,Corruption,0.0711
true,1738.90,24,Extinction,0.0645
true,997.63,14,Extinction,0.0396
true,642.58,11,Extinction,0.0342
false,2062.38,29,TCS_Human,0.0823
false,2040.98,27,TCS_Human,0.0747
false,2018.25,27,Corruption,0.0747
false,2019.03,25,TCS_Human,0.0677
false,2037.68,27,TCS_Human,0.0747
true,1608.70,22,Extinction,0.0585
true,450.48,7,Extinction,0.0281
false,2009.57,26,Corruption,0.0711
false,2018.94,26,Corruption,0.0711
false,2061.13,29,TCS_Human,0.0823
false,2030.52,27,Corruption,0.0747
true,1222.32,17,Extinction,0.0458
false,2015.47,31,Corruption,0.0908
true,764.29,14,Extinction,0.0396
false,2039.93,27,Corruption,0.0747
true,413.96,6,Extinction,0.0268
true,364.15,6,Extinction,0.0268
true,629.92,9,Extinction,0.0310
false,2083.91,25,Corruption,0.0677
true,479.40,8,Extinction,0.0295
false,2071.23,25,Corruption,0.0677
false,2060.60,26,TCS_Human,0.0711
true,901.09,13,Extinction,0.0377
false,2057.54,28,TCS_Human,0.0784
false,2058.79,29,TCS_Human,0.0823
false,2007.90,27,Corruption,0.0747
false,2003.62,25,Corruption,0.0677
true,1050.47,15,Extinction,0.0416
false,2007.24,29,Corruption,0.0823
true,996.60,14,Extinction,0.0396
false,2096.16,29,TCS_Human,0.0823
true,1136.38,15,Extinction,0.0416
true,1723.21,28,Extinction,0.0784
false,2054.18,28,Corruption,0.0784
false,2065.80,27,TCS_Human,0.0747
false,2068.29,30,Corruption,0.0864
false,2030.40,27,Corruption,0.0747
true,1129.33,15,Extinction,0.0416
false,2035.18,27,TCS_Human,0.0747
false,2058.93,26,Corruption,0.0711
true,138.75,3,Extinction,0.0232
false,2032.98,26,Corruption,0.0711
false,2079.14,29,Corruption,0.0823
false,2040.52,29,Corruption,0.0823
false,2042.88,27,Corruption,0.0747
false,2015.67,26,Corruption,0.0711
false,2070.28,26,Corruption,0.0711
false,2054.96,26,TCS_Human,0.0711
false,2025.44,28,Corruption,0.0784
true,1771.61,24,Extinction,0.0645
false,2001.04,23,TCS_Human,0.0614
false,2052.51,27,TCS_Human,0.0747
false,2013.92,22,TCS_Human,0.0585
